bibItem,creatorstatement,propLabel,listpos,givenName,lastName,fullName,fullName_clusters,fullName_recon_Wikidata,fullName_recon_Wikibase
https://monumenta.wikibase.cloud/entity/Q804,https://monumenta.wikibase.cloud/entity/statement/Q804-E7248E57-FF86-4E16-BB9B-5AFD56354E15,editor,1,,,Euskaltzaindia,Euskaltzaindia,Euskaltzaindia,Euskaltzaindia
https://monumenta.wikibase.cloud/entity/Q806,https://monumenta.wikibase.cloud/entity/statement/Q806-B784891A-F66B-4D62-B639-0F2B56BBB688,author,1,Itziar,Aduriz,Itziar Aduriz,Itziar Aduriz,Itziar Aduriz,Itziar Aduriz
https://monumenta.wikibase.cloud/entity/Q806,https://monumenta.wikibase.cloud/entity/statement/Q806-610F792E-A08B-492D-AB0A-06A77E76C8A7,author,3,Eneko,Agirre,Eneko Agirre,Eneko Agirre,Eneko Agirre,Eneko Agirre
https://monumenta.wikibase.cloud/entity/Q806,https://monumenta.wikibase.cloud/entity/statement/Q806-CFFA2FDB-4401-4A47-AB9F-7C090AD63F96,author,2,Manex,Agirrezabal,Manex Agirrezabal,Manex Agirrezabal,Manex Agirrezabal,Manex Agirrezabal
https://monumenta.wikibase.cloud/entity/Q806,https://monumenta.wikibase.cloud/entity/statement/Q806-C9F6019D-B896-4026-AE62-67913992AD23,author,4,Iñaki,Alegria,Iñaki Alegria,Iñaki Alegria,Iñaki Alegria,Iñaki Alegria
https://monumenta.wikibase.cloud/entity/Q799,https://monumenta.wikibase.cloud/entity/statement/Q799-D14286E5-2A63-4215-BF63-492280CACBF3,author,1,Padrig,An Habask,Padrig An Habask,Padrig An Habask,Padrig An Habask,Padrig An Habask
https://monumenta.wikibase.cloud/entity/Q1260,https://monumenta.wikibase.cloud/entity/statement/Q1260-22F9E2A6-8EC7-44F1-8CA3-699A3589DC6E,editor,3,Ana Ostroški,Anić,Ana Ostroški Anić,Ana Ostroški Anić,Ana Ostroški Anić,Ana Ostroški Anić
https://monumenta.wikibase.cloud/entity/Q1268,https://monumenta.wikibase.cloud/entity/statement/Q1268-38167DFD-32C9-4BBB-8B9A-59298E8ECC27,author,1,Edurne,Aramburu Carrera,Edurne Aramburu Carrera,Edurne Aramburu Carrera,Edurne Aramburu Carrera,Edurne Aramburu Carrera
https://monumenta.wikibase.cloud/entity/Q798,https://monumenta.wikibase.cloud/entity/statement/Q798-F8B25CAE-2BD5-46E6-AB4A-0EB7B4446CF7,author,1,Aitor,Arana,Aitor Arana,Aitor Arana,Aitor Arana,Aitor Arana
https://monumenta.wikibase.cloud/entity/Q1267,https://monumenta.wikibase.cloud/entity/statement/Q1267-8163C8B9-04D4-4324-9A2B-EA35ED883DE6,author,1,Aitor,Arana,Aitor Arana,Aitor Arana,Aitor Arana,Aitor Arana
https://monumenta.wikibase.cloud/entity/Q806,https://monumenta.wikibase.cloud/entity/statement/Q806-C4C34429-EF08-41D4-B9C7-CDF554A011BB,author,5,Xabier,Arregi,Xabier Arregi,Xabier Arregi,Xabier Arregi,Xabier Arregi
https://monumenta.wikibase.cloud/entity/Q806,https://monumenta.wikibase.cloud/entity/statement/Q806-CCE526A0-71B9-41D2-B7F8-EADEB78F0A03,author,6,Jose Mari,Arriola,Jose Mari Arriola,Jose Mari Arriola,Jose Mari Arriola,Jose Mari Arriola
https://monumenta.wikibase.cloud/entity/Q806,https://monumenta.wikibase.cloud/entity/statement/Q806-12D3EC13-997D-41EB-BC11-12EC766AFF82,author,7,Xabier,Artola,Xabier Artola,Xabier Artola,Xabier Artola,Xabier Artola
https://monumenta.wikibase.cloud/entity/Q1266,https://monumenta.wikibase.cloud/entity/statement/Q1266-0F9B8507-3431-4CBE-B30A-798B158018C4,author,1,Miel Joxe,Astarbe,Miel Joxe Astarbe,Miel Joxe Astarbe,Miel Joxe Astarbe,Miel Joxe Astarbe
https://monumenta.wikibase.cloud/entity/Q792,https://monumenta.wikibase.cloud/entity/statement/Q792-E7961215-CDDA-4B2E-B7A8-05FA151BF2E2,author,2,Aitzol,Astigarraga,Aitzol Astigarraga,Aitzol Astigarraga,Aitzol Astigarraga,Aitzol Astigarraga
https://monumenta.wikibase.cloud/entity/Q797,https://monumenta.wikibase.cloud/entity/statement/Q797-9EC96F8C-EA7F-45EF-ADD7-8E1384B4FC58,author,3,Ianire,Atxutegi,Ianire Atxutegi,Ianire Atxutegi,Ianire Atxutegi,Ianire Atxutegi
https://monumenta.wikibase.cloud/entity/Q1264,https://monumenta.wikibase.cloud/entity/statement/Q1264-6E8D5468-DBDF-40B5-8351-1B101FB290EF,author,1,Gorka,Aulestia,Gorka Aulestia,Gorka Aulestia,Gorka Aulestia,Gorka Aulestia
https://monumenta.wikibase.cloud/entity/Q800,https://monumenta.wikibase.cloud/entity/statement/Q800-F6667E23-09F1-414C-9E2C-FEC7C25E789F,author,1,Patxi,Baztarrika,Patxi Baztarrika,Patxi Baztarrika,Patxi Baztarrika,Patxi Baztarrika
https://monumenta.wikibase.cloud/entity/Q801,https://monumenta.wikibase.cloud/entity/statement/Q801-30DCF4EC-69CB-4A54-B1C8-8599FBE8D8D9,author,1,Patxi,Baztarrika,Patxi Baztarrika,Patxi Baztarrika,Patxi Baztarrika,Patxi Baztarrika
https://monumenta.wikibase.cloud/entity/Q792,https://monumenta.wikibase.cloud/entity/statement/Q792-892C92D8-F040-433C-9430-EBC70FE63F56,author,3,Marije,Bidaguren,Marije Bidaguren,Marije Bidaguren,Marije Bidaguren,Marije Bidaguren
https://monumenta.wikibase.cloud/entity/Q1260,https://monumenta.wikibase.cloud/entity/statement/Q1260-58A75FB2-36A5-40EA-AEB2-17964CEC3D36,editor,1,Sara,Carvalho,Sara Carvalho,Sara Carvalho,Sara Carvalho,Sara Carvalho
https://monumenta.wikibase.cloud/entity/Q1260,https://monumenta.wikibase.cloud/entity/statement/Q1260-AB1F88AE-BA9B-427D-B292-4DFA38315C72,author,2,Christian,Chiarcos,Christian Chiarcos,Christian Chiarcos,Christian Chiarcos,Christian Chiarcos
https://monumenta.wikibase.cloud/entity/Q1267,https://monumenta.wikibase.cloud/entity/statement/Q1267-D9923C1D-12FC-4741-B90E-9869D1B216BB,author,2,Koldo,Colomo Castro,Koldo Colomo Castro,Koldo Colomo Castro,Koldo Colomo Castro,Koldo Colomo Castro
https://monumenta.wikibase.cloud/entity/Q792,https://monumenta.wikibase.cloud/entity/statement/Q792-9D9935D1-BF1C-4AF9-A10A-F327B91C98EA,author,4,Emilio,Delgado,Emilio Delgado,Emilio Delgado,Emilio Delgado,Emilio Delgado
https://monumenta.wikibase.cloud/entity/Q806,https://monumenta.wikibase.cloud/entity/statement/Q806-913E04D3-915C-4389-8A3E-0289AE156399,author,8,Arantza,Diaz de Ilarraza,Arantza Diaz de Ilarraza,Arantza Diaz de Ilarraza,Arantza Diaz de Ilarraza,Arantza Diaz de Ilarraza
https://monumenta.wikibase.cloud/entity/Q806,https://monumenta.wikibase.cloud/entity/statement/Q806-BD38829F-6C5F-4EBA-987F-E4D53305E125,author,9,Ainara,Estarrona,Ainara Estarrona,Ainara Estarrona,Ainara Estarrona,Ainara Estarrona
https://monumenta.wikibase.cloud/entity/Q806,https://monumenta.wikibase.cloud/entity/statement/Q806-2C734BEA-D664-435D-AF2A-A8F49BEFC537,author,10,Izaskun,Etxeberria,Izaskun Etxeberria,Izaskun Etxeberria,Izaskun Etxeberria,Izaskun Etxeberria
