bibItem,creatorstatement,propLabel,listpos,givenName,lastName,fullName,fullName_clusters,fullName_recon_Wikidata,fullName_recon_Wikibase
https://eneoli.wikibase.cloud/entity/Q1035,https://eneoli.wikibase.cloud/entity/statement/Q1035-806834A3-24F3-4B93-A190-4CD2764AB8FD,Author,1,Vincent,Balnat,Vincent Balnat,Vincent Balnat,Vincent Balnat,Vincent Balnat
https://eneoli.wikibase.cloud/entity/Q1050,https://eneoli.wikibase.cloud/entity/statement/Q1050-ECAF3CAC-22EE-463C-8CEB-A975D3C750D3,Author,1,Berit,Balzer Haus,Berit Balzer Haus,Berit Balzer Haus,Berit Balzer Haus,Berit Balzer Haus
https://eneoli.wikibase.cloud/entity/Q1075,https://eneoli.wikibase.cloud/entity/statement/Q1075-01701DA4-8996-4B90-B2CB-FA5AA0FC7CCC,Author,2,Eduardo Lupinetti,Bandeira,Eduardo Lupinetti Bandeira,Eduardo Lupinetti Bandeira,Eduardo Lupinetti Bandeira,Eduardo Lupinetti Bandeira
https://eneoli.wikibase.cloud/entity/Q1332,https://eneoli.wikibase.cloud/entity/statement/Q1332-FF2FBB31-C2D1-4549-8A90-E7108C7E954C,Author,1,Christina,Bank,Christina Bank,Christina Bank,Christina Bank,Christina Bank
https://eneoli.wikibase.cloud/entity/Q1071,https://eneoli.wikibase.cloud/entity/statement/Q1071-D0A5AE31-5AF1-4CF5-9815-7F69EAE7045D,Author,1,Maria,Baïraktari,Maria Baïraktari,Maria Baïraktari,Maria Baïraktari,Maria Baïraktari
https://eneoli.wikibase.cloud/entity/Q1329,https://eneoli.wikibase.cloud/entity/statement/Q1329-9C514063-B832-4C16-9699-0B1D164860DC,Author,1,Joern-Martin,Becker,Joern-Martin Becker,Joern-Martin Becker,Joern-Martin Becker,Joern-Martin Becker
https://eneoli.wikibase.cloud/entity/Q1328,https://eneoli.wikibase.cloud/entity/statement/Q1328-67419E61-A81F-453E-B41F-62ED9D2160B0,Author,1,Michael,Beißwenger,Michael Beißwenger,Michael Beißwenger,Michael Beißwenger,Michael Beißwenger
https://eneoli.wikibase.cloud/entity/Q1013,https://eneoli.wikibase.cloud/entity/statement/Q1013-47C1FFD2-CB21-425E-8EB1-C4AEA8A03BC0,Author,1,Caroline,Benedetto,Caroline Benedetto,Caroline Benedetto,Caroline Benedetto,Caroline Benedetto
https://eneoli.wikibase.cloud/entity/Q1325,https://eneoli.wikibase.cloud/entity/statement/Q1325-11DC4E87-072B-4C1F-B750-A8C6035DCD2B,Author,1,Henning,Bergenholtz,Henning Bergenholtz,Henning Bergenholtz,Henning Bergenholtz,Henning Bergenholtz
https://eneoli.wikibase.cloud/entity/Q1326,https://eneoli.wikibase.cloud/entity/statement/Q1326-1841FCBF-6AC5-4956-8D6D-8C6460DFC376,Author,1,Henning,Bergenholtz,Henning Bergenholtz,Henning Bergenholtz,Henning Bergenholtz,Henning Bergenholtz
https://eneoli.wikibase.cloud/entity/Q1327,https://eneoli.wikibase.cloud/entity/statement/Q1327-E6F9B153-B257-4278-A670-E047AD47482F,Author,1,Henning,Bergenholtz,Henning Bergenholtz,Henning Bergenholtz,Henning Bergenholtz,Henning Bergenholtz
https://eneoli.wikibase.cloud/entity/Q1324,https://eneoli.wikibase.cloud/entity/statement/Q1324-E12E2EE9-DCA1-4F71-9735-C65536CA2A70,Author,1,Monika,Bielińska,Monika Bielińska,Monika Bielińska,Monika Bielińska,Monika Bielińska
https://eneoli.wikibase.cloud/entity/Q1331,https://eneoli.wikibase.cloud/entity/statement/Q1331-C9DF7513-FF57-4596-AF7D-0C1CCD89046D,Author,1,Sabine,Bobenhausen,Sabine Bobenhausen,Sabine Bobenhausen,Sabine Bobenhausen,Sabine Bobenhausen
https://eneoli.wikibase.cloud/entity/Q1049,https://eneoli.wikibase.cloud/entity/statement/Q1049-D3DABE48-9393-4524-A429-73B545677DAD,Author,1,Jean-Claude,Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger,Jean-Claude Boulanger
https://eneoli.wikibase.cloud/entity/Q1000,https://eneoli.wikibase.cloud/entity/statement/Q1000-BA8683FA-81B7-406A-8FE0-20023D144CA9,Author,2,Najet,Boutmgharine-Idyassner,Najet Boutmgharine-Idyassner,Najet Boutmgharine-Idyassner,Najet Boutmgharine-Idyassner,Najet Boutmgharine-Idyassner
https://eneoli.wikibase.cloud/entity/Q1343,https://eneoli.wikibase.cloud/entity/statement/Q1343-7ED70538-88A7-41E1-A7EC-EEB950A83952,Author,1,Peter,Braun,Peter Braun,Peter Braun,Peter Braun,Peter Braun
https://eneoli.wikibase.cloud/entity/Q1075,https://eneoli.wikibase.cloud/entity/statement/Q1075-792C5207-7219-4CC5-B2F5-44E496A7EA47,Author,1,Adauri,Brezolin,Adauri Brezolin,Adauri Brezolin,Adauri Brezolin,Adauri Brezolin
https://eneoli.wikibase.cloud/entity/Q1331,https://eneoli.wikibase.cloud/entity/statement/Q1331-CF6CF076-16E4-4A0B-A7C5-450B72F8B259,Author,2,Dominik,Brückner,Dominik Brückner,Dominik Brückner,Dominik Brückner,Dominik Brückner
https://eneoli.wikibase.cloud/entity/Q1339,https://eneoli.wikibase.cloud/entity/statement/Q1339-91DEC7FE-0946-44D5-814E-327F7AE9E444,Author,1,Patricia,Buján Otero,Patricia Buján Otero,Patricia Buján Otero,Patricia Buján Otero,Patricia Buján Otero
https://eneoli.wikibase.cloud/entity/Q1338,https://eneoli.wikibase.cloud/entity/statement/Q1338-CF1E554B-F112-41C5-9ED9-1CB507BFC956,Author,1,Ulrich,Busse,Ulrich Busse,Ulrich Busse,Ulrich Busse,Ulrich Busse
https://eneoli.wikibase.cloud/entity/Q1039,https://eneoli.wikibase.cloud/entity/statement/Q1039-8C8882AE-D032-4C90-9B31-3DF2C74204F0,Author,1,Lina,Cabac,Lina Cabac,Lina Cabac,Lina Cabac,Lina Cabac
https://eneoli.wikibase.cloud/entity/Q1043,https://eneoli.wikibase.cloud/entity/statement/Q1043-5C75F3C1-892F-4C1D-A86F-77B1791B9CC9,Author,1,Livia,Caruntu-Caraman,Livia Caruntu-Caraman,Livia Caruntu-Caraman,Livia Caruntu-Caraman,Livia Caruntu-Caraman
https://eneoli.wikibase.cloud/entity/Q1076,https://eneoli.wikibase.cloud/entity/statement/Q1076-D979C7E1-565D-439C-9B63-D9F0B8179A53,Author,2,Anila,Cepani,Anila Cepani,Anila Cepani,Anila Cepani,Anila Cepani
https://eneoli.wikibase.cloud/entity/Q1183,https://eneoli.wikibase.cloud/entity/statement/Q1183-709F8F39-11E2-46BD-BA3C-60EF1A7006C5,Author,1,"Gérard,",Cornu,"Gérard, Cornu","Gérard, Cornu","Gérard, Cornu","Gérard, Cornu"
https://eneoli.wikibase.cloud/entity/Q1337,https://eneoli.wikibase.cloud/entity/statement/Q1337-1D54C4FD-F420-453C-8850-2A19B4F5DB55,Author,1,Irene Magdalena,Cramer,Irene Magdalena Cramer,Irene Magdalena Cramer,Irene Magdalena Cramer,Irene Magdalena Cramer
https://eneoli.wikibase.cloud/entity/Q1336,https://eneoli.wikibase.cloud/entity/statement/Q1336-AAF1E25D-9726-4E26-A7D6-1B8FE0BBE288,Author,1,Wolfgang,Dahmen,Wolfgang Dahmen,Wolfgang Dahmen,Wolfgang Dahmen,Wolfgang Dahmen
https://eneoli.wikibase.cloud/entity/Q991,https://eneoli.wikibase.cloud/entity/statement/Q991-732A77C3-3CB9-41EC-902C-7CD04A6CE3A6,Author,1,Valérie,Delavigne,Valérie Delavigne,Valérie Delavigne,Valérie Delavigne,Valérie Delavigne
https://eneoli.wikibase.cloud/entity/Q1065,https://eneoli.wikibase.cloud/entity/statement/Q1065-CE445BC2-A569-4B50-AD6F-1E4C88BA26A6,Author,1,Linda,Dewolf,Linda Dewolf,Linda Dewolf,Linda Dewolf,Linda Dewolf
https://eneoli.wikibase.cloud/entity/Q974,https://eneoli.wikibase.cloud/entity/statement/Q974-2357A793-9F2D-48C2-9AD1-A0FC6FF0ED73,Author,1,Graeme,Diamond,Graeme Diamond,Graeme Diamond,Graeme Diamond,Graeme Diamond
https://eneoli.wikibase.cloud/entity/Q1335,https://eneoli.wikibase.cloud/entity/statement/Q1335-2B2906C0-E71A-4C6A-B02C-A06E5FD57330,Author,1,Dmitrij,Dobrovol’skij,Dmitrij Dobrovol’skij,Dmitrij Dobrovol’skij,Dmitrij Dobrovol’skij,Dmitrij Dobrovol’skij
https://eneoli.wikibase.cloud/entity/Q952,https://eneoli.wikibase.cloud/entity/statement/Q952-EBA64688-76BE-4617-B4FA-73D7C0ED4587,Author,2,Larisa,Dodu-Gugea,Larisa Dodu-Gugea,Larisa Dodu-Gugea,Larisa Dodu-Gugea,Larisa Dodu-Gugea
https://eneoli.wikibase.cloud/entity/Q1037,https://eneoli.wikibase.cloud/entity/statement/Q1037-ECE7DC28-A626-4E42-8DAA-B37D46450D43,Author,1,Inga,Druta,Inga Druta,Inga Druta,Inga Druta,Inga Druta
https://eneoli.wikibase.cloud/entity/Q1045,https://eneoli.wikibase.cloud/entity/statement/Q1045-EF776AD5-6636-401F-B36F-34C1895253A5,Author,3,Inga,Druță,Inga Druță,Inga Druță,Inga Druță,Inga Druță
https://eneoli.wikibase.cloud/entity/Q1011,https://eneoli.wikibase.cloud/entity/statement/Q1011-751948C4-F3DA-49B9-8D6E-0FB5D069D97E,Author,1,Riham,El Khamissy,Riham El Khamissy,Riham El Khamissy,Riham El Khamissy,Riham El Khamissy
https://eneoli.wikibase.cloud/entity/Q1342,https://eneoli.wikibase.cloud/entity/statement/Q1342-B72E72B9-C83D-4A0F-A8EA-3213F5B94530,Author,1,Stefan,Engelberg,Stefan Engelberg,Stefan Engelberg,Stefan Engelberg,Stefan Engelberg
https://eneoli.wikibase.cloud/entity/Q1341,https://eneoli.wikibase.cloud/entity/statement/Q1341-F621FB96-AA1B-4CA4-88A0-3597AE71D3AC,Author,1,Barbara,Epple,Barbara Epple,Barbara Epple,Barbara Epple,Barbara Epple
https://eneoli.wikibase.cloud/entity/Q1030,https://eneoli.wikibase.cloud/entity/statement/Q1030-9AD750FC-DE37-4DB1-BA7B-97B869788DEF,Author,1,Mercedes,Eurrutia Cavero,Mercedes Eurrutia Cavero,Mercedes Eurrutia Cavero,Mercedes Eurrutia Cavero,Mercedes Eurrutia Cavero
https://eneoli.wikibase.cloud/entity/Q1051,https://eneoli.wikibase.cloud/entity/statement/Q1051-B20433CE-31E5-42FE-A82E-E1DA84DD9B9B,Author,2,Jesús,Fernández Domínguez,Jesús Fernández Domínguez,Jesús Fernández Domínguez,Jesús Fernández Domínguez,Jesús Fernández Domínguez
https://eneoli.wikibase.cloud/entity/Q1334,https://eneoli.wikibase.cloud/entity/statement/Q1334-42FFC088-C2B4-4112-90A2-0059EF98DE8C,Author,1,Carolina,Flinz,Carolina Flinz,Carolina Flinz,Carolina Flinz,Carolina Flinz
https://eneoli.wikibase.cloud/entity/Q1340,https://eneoli.wikibase.cloud/entity/statement/Q1340-1F9F7C93-2F54-42B0-8851-46475FA879D5,Author,1,Carolina,Flinz,Carolina Flinz,Carolina Flinz,Carolina Flinz,Carolina Flinz
https://eneoli.wikibase.cloud/entity/Q1350,https://eneoli.wikibase.cloud/entity/statement/Q1350-2E13F255-B7A0-4286-8179-14E8787C4B7F,Author,1,María Teresa,Fuentes Morán,María Teresa Fuentes Morán,María Teresa Fuentes Morán,María Teresa Fuentes Morán,María Teresa Fuentes Morán
https://eneoli.wikibase.cloud/entity/Q1349,https://eneoli.wikibase.cloud/entity/statement/Q1349-493055E6-77F9-46FE-944E-48612AE811FD,Author,1,Teresa,Fuentes Morán,Teresa Fuentes Morán,Teresa Fuentes Morán,Teresa Fuentes Morán,Teresa Fuentes Morán
https://eneoli.wikibase.cloud/entity/Q1363,https://eneoli.wikibase.cloud/entity/statement/Q1363-C43997EE-BB1D-4F09-B24E-5E93011AAEC6,Author,2,Olga,Fullana,Olga Fullana,Olga Fullana,Olga Fullana,Olga Fullana
https://eneoli.wikibase.cloud/entity/Q1348,https://eneoli.wikibase.cloud/entity/statement/Q1348-18CE4BE5-8A65-4BB1-830B-210EA56F7FF3,Author,1,Alexander,Geyken,Alexander Geyken,Alexander Geyken,Alexander Geyken,Alexander Geyken
https://eneoli.wikibase.cloud/entity/Q1353,https://eneoli.wikibase.cloud/entity/statement/Q1353-73A59D6D-F3E2-490B-B7F4-EE828A079EBE,Author,1,Alexander,Geyken,Alexander Geyken,Alexander Geyken,Alexander Geyken,Alexander Geyken
https://eneoli.wikibase.cloud/entity/Q1355,https://eneoli.wikibase.cloud/entity/statement/Q1355-DB75FB7F-56FF-45D0-8D33-B92EC32EFCB6,Author,2,Alexander,Geyken,Alexander Geyken,Alexander Geyken,Alexander Geyken,Alexander Geyken
https://eneoli.wikibase.cloud/entity/Q1347,https://eneoli.wikibase.cloud/entity/statement/Q1347-7590B49E-9356-4F77-A054-F0DF39D8F608,Author,1,Laura,Giacomini,Laura Giacomini,Laura Giacomini,Laura Giacomini,Laura Giacomini
https://eneoli.wikibase.cloud/entity/Q951,https://eneoli.wikibase.cloud/entity/statement/Q951-9A5A6C97-E273-4499-9A7E-8A19BC8370AD,Author,1,Natalia,Gobjila,Natalia Gobjila,Natalia Gobjila,Natalia Gobjila,Natalia Gobjila
https://eneoli.wikibase.cloud/entity/Q1425,https://eneoli.wikibase.cloud/entity/statement/Q1425-1635137C-CF26-4BD1-B772-FF40F3C2BB67,Author,1,Vanessa,González Ribao,Vanessa González Ribao,Vanessa González Ribao,Vanessa González Ribao,Vanessa González Ribao
https://eneoli.wikibase.cloud/entity/Q1041,https://eneoli.wikibase.cloud/entity/statement/Q1041-A223A051-E1B8-410A-B151-CF6411DB04EE,Author,1,Angela,Gradinaru,Angela Gradinaru,Angela Gradinaru,Angela Gradinaru,Angela Gradinaru
https://eneoli.wikibase.cloud/entity/Q1036,https://eneoli.wikibase.cloud/entity/statement/Q1036-73AA0D0C-DE7C-4A9B-ACA1-7CF5FE09A4E8,Author,1,Elena,Graur,Elena Graur,Elena Graur,Elena Graur,Elena Graur
https://eneoli.wikibase.cloud/entity/Q960,https://eneoli.wikibase.cloud/entity/statement/Q960-169AA17E-C68A-4E12-B3BB-E25B8DEBDE41,Author,3,Pablo,Gómez Sanz,Pablo Gómez Sanz,Pablo Gómez Sanz,Pablo Gómez Sanz,Pablo Gómez Sanz
https://eneoli.wikibase.cloud/entity/Q1003,https://eneoli.wikibase.cloud/entity/statement/Q1003-BE1609FC-25E5-4311-BAA9-AB2D3BFFD3C1,Author,2,Pauline,Haas,Pauline Haas,Pauline Haas,Pauline Haas,Pauline Haas
https://eneoli.wikibase.cloud/entity/Q1352,https://eneoli.wikibase.cloud/entity/statement/Q1352-9BD50E88-B78E-4201-B28C-19EC1B75C3C3,Author,1,Gerda,Hassler,Gerda Hassler,Gerda Hassler,Gerda Hassler,Gerda Hassler
https://eneoli.wikibase.cloud/entity/Q1345,https://eneoli.wikibase.cloud/entity/statement/Q1345-57A9BA50-C1BE-4456-8DED-A7532863BF5E,Author,1,Franz Josef,Hausmann,Franz Josef Hausmann,Franz Josef Hausmann,Franz Josef Hausmann,Franz Josef Hausmann
https://eneoli.wikibase.cloud/entity/Q1346,https://eneoli.wikibase.cloud/entity/statement/Q1346-5677A86F-D6E9-420A-A193-1535F76E98D5,Author,1,Ulrike,Haß,Ulrike Haß,Ulrike Haß,Ulrike Haß,Ulrike Haß
https://eneoli.wikibase.cloud/entity/Q1351,https://eneoli.wikibase.cloud/entity/statement/Q1351-9FD71090-5647-431E-9868-869A91D90134,Author,1,Regina,Hessky,Regina Hessky,Regina Hessky,Regina Hessky,Regina Hessky
https://eneoli.wikibase.cloud/entity/Q1052,https://eneoli.wikibase.cloud/entity/statement/Q1052-17BBA533-A303-496C-97D3-89D9D66C00F6,Author,1,Erika,Jerkus,Erika Jerkus,Erika Jerkus,Erika Jerkus,Erika Jerkus
https://eneoli.wikibase.cloud/entity/Q1416,https://eneoli.wikibase.cloud/entity/statement/Q1416-8E4A2FC6-EA8B-4D61-BC3B-F4F5868431BE,Author,1,Vida,Jesenšek,Vida Jesenšek,Vida Jesenšek,Vida Jesenšek,Vida Jesenšek
https://eneoli.wikibase.cloud/entity/Q1344,https://eneoli.wikibase.cloud/entity/statement/Q1344-75C58325-651B-4B28-8761-5F92CB34D02A,Author,1,Hartwig,Kalverkämper,Hartwig Kalverkämper,Hartwig Kalverkämper,Hartwig Kalverkämper,Hartwig Kalverkämper
https://eneoli.wikibase.cloud/entity/Q1357,https://eneoli.wikibase.cloud/entity/statement/Q1357-D3DEF10B-E0F7-4BD4-B80C-3E9B5769387E,Author,1,Matthias,Kammerer,Matthias Kammerer,Matthias Kammerer,Matthias Kammerer,Matthias Kammerer
https://eneoli.wikibase.cloud/entity/Q1358,https://eneoli.wikibase.cloud/entity/statement/Q1358-63DEE570-443D-4836-A598-516810751252,Author,1,Matthias,Kammerer,Matthias Kammerer,Matthias Kammerer,Matthias Kammerer,Matthias Kammerer
https://eneoli.wikibase.cloud/entity/Q1362,https://eneoli.wikibase.cloud/entity/statement/Q1362-E207EE7C-D42E-437A-A9E7-379BB28ADB97,Author,1,Daumantas,Katinas,Daumantas Katinas,Daumantas Katinas,Daumantas Katinas,Daumantas Katinas
https://eneoli.wikibase.cloud/entity/Q1361,https://eneoli.wikibase.cloud/entity/statement/Q1361-53F9F295-8738-4172-AD40-831A7EFEDB8A,Author,1,Katharina,Kemmer,Katharina Kemmer,Katharina Kemmer,Katharina Kemmer,Katharina Kemmer
https://eneoli.wikibase.cloud/entity/Q1026,https://eneoli.wikibase.cloud/entity/statement/Q1026-EE25CD6C-801A-47BC-BF01-72D641F03F0A,Author,1,Yvonne,Kiegel-Keicher,Yvonne Kiegel-Keicher,Yvonne Kiegel-Keicher,Yvonne Kiegel-Keicher,Yvonne Kiegel-Keicher
https://eneoli.wikibase.cloud/entity/Q993,https://eneoli.wikibase.cloud/entity/statement/Q993-4337B480-2F40-4F66-8B57-F94EA02795DD,Author,1,Minchai,Kim,Minchai Kim,Minchai Kim,Minchai Kim,Minchai Kim
https://eneoli.wikibase.cloud/entity/Q1356,https://eneoli.wikibase.cloud/entity/statement/Q1356-5366EF46-FC18-4B61-892D-11FF40A8BF3A,Author,1,Alan,Kirkness,Alan Kirkness,Alan Kirkness,Alan Kirkness,Alan Kirkness
https://eneoli.wikibase.cloud/entity/Q1360,https://eneoli.wikibase.cloud/entity/statement/Q1360-B5042BFC-3312-4C99-9AD1-667B343A4614,Author,1,Svitlana,Kiyko,Svitlana Kiyko,Svitlana Kiyko,Svitlana Kiyko,Svitlana Kiyko
https://eneoli.wikibase.cloud/entity/Q1355,https://eneoli.wikibase.cloud/entity/statement/Q1355-DBBF967B-B724-4138-AC8D-6006A25B859D,Author,1,Wolfgang,Klein,Wolfgang Klein,Wolfgang Klein,Wolfgang Klein,Wolfgang Klein
https://eneoli.wikibase.cloud/entity/Q1354,https://eneoli.wikibase.cloud/entity/statement/Q1354-CED33866-FE05-49B1-BDF4-34154BFB90CC,Author,1,Annette,Klosa,Annette Klosa,Annette Klosa,Annette Klosa,Annette Klosa
https://eneoli.wikibase.cloud/entity/Q1376,https://eneoli.wikibase.cloud/entity/statement/Q1376-CDE6FBF7-4991-4685-9709-DE91C3DEFA77,Author,3,Annette,Klosa,Annette Klosa,Annette Klosa,Annette Klosa,Annette Klosa
https://eneoli.wikibase.cloud/entity/Q1354,https://eneoli.wikibase.cloud/entity/statement/Q1354-CFB6AC31-FA39-46F7-BC06-3B02BFFEC5B2,Author,2,Alexander,Koplenig,Alexander Koplenig,Alexander Koplenig,Alexander Koplenig,Alexander Koplenig
https://eneoli.wikibase.cloud/entity/Q1359,https://eneoli.wikibase.cloud/entity/statement/Q1359-C47DFC81-38D3-4955-8569-6C1611F2ABC9,Author,1,Eino,Koponen,Eino Koponen,Eino Koponen,Eino Koponen,Eino Koponen
https://eneoli.wikibase.cloud/entity/Q1374,https://eneoli.wikibase.cloud/entity/statement/Q1374-1F151EDE-18B7-4D4D-A229-174EE12F82FF,Author,1,Jarmo,Korhonen,Jarmo Korhonen,Jarmo Korhonen,Jarmo Korhonen,Jarmo Korhonen
https://eneoli.wikibase.cloud/entity/Q1073,https://eneoli.wikibase.cloud/entity/statement/Q1073-B13E6482-CC75-4011-99E1-6BBA12944B89,Author,1,Suvi,Korpi,Suvi Korpi,Suvi Korpi,Suvi Korpi,Suvi Korpi
https://eneoli.wikibase.cloud/entity/Q1373,https://eneoli.wikibase.cloud/entity/statement/Q1373-9F72A07E-6600-4942-8A39-D0D399BA3FA5,Author,1,Kalevi,Koukkunen,Kalevi Koukkunen,Kalevi Koukkunen,Kalevi Koukkunen,Kalevi Koukkunen
https://eneoli.wikibase.cloud/entity/Q1363,https://eneoli.wikibase.cloud/entity/statement/Q1363-D7935F0A-7CA1-491A-8305-80635C70E696,Author,1,Heidrun,Kämper,Heidrun Kämper,Heidrun Kämper,Heidrun Kämper,Heidrun Kämper
https://eneoli.wikibase.cloud/entity/Q1376,https://eneoli.wikibase.cloud/entity/statement/Q1376-FD5C540E-ABA1-4982-85D9-A7A9F0F9B53E,Author,2,Heidrun,Kämper,Heidrun Kämper,Heidrun Kämper,Heidrun Kämper,Heidrun Kämper
https://eneoli.wikibase.cloud/entity/Q1023,https://eneoli.wikibase.cloud/entity/statement/Q1023-125639DC-E2C1-4B54-8FBB-E79F9A75C98B,Author,2,Gaël,Lejeune,Gaël Lejeune,Gaël Lejeune,Gaël Lejeune,Gaël Lejeune
https://eneoli.wikibase.cloud/entity/Q1348,https://eneoli.wikibase.cloud/entity/statement/Q1348-0CE4E5B4-3FBC-4F48-9545-C2F8349FD499,Author,2,Lothar,Lemnitzer,Lothar Lemnitzer,Lothar Lemnitzer,Lothar Lemnitzer,Lothar Lemnitzer
https://eneoli.wikibase.cloud/entity/Q1367,https://eneoli.wikibase.cloud/entity/statement/Q1367-646707E0-FD94-4D77-BC9F-B10FCCB546E7,Author,1,Lothar,Lemnitzer,Lothar Lemnitzer,Lothar Lemnitzer,Lothar Lemnitzer,Lothar Lemnitzer
https://eneoli.wikibase.cloud/entity/Q1372,https://eneoli.wikibase.cloud/entity/statement/Q1372-23407B38-4E09-4DFD-95D2-DDF7EF898DE1,Author,1,Thomas,Lindauer,Thomas Lindauer,Thomas Lindauer,Thomas Lindauer,Thomas Lindauer
https://eneoli.wikibase.cloud/entity/Q1371,https://eneoli.wikibase.cloud/entity/statement/Q1371-1ABECA77-A1FD-499E-81D4-20202FA7FDB0,Author,1,Margarete,Lindemann,Margarete Lindemann,Margarete Lindemann,Margarete Lindemann,Margarete Lindemann
https://eneoli.wikibase.cloud/entity/Q990,https://eneoli.wikibase.cloud/entity/statement/Q990-59E5E9A8-EA6C-4B57-88A4-E2C827E6D557,Author,1,Zhang,Liping,Zhang Liping,Zhang Liping,Zhang Liping,Zhang Liping
https://eneoli.wikibase.cloud/entity/Q1033,https://eneoli.wikibase.cloud/entity/statement/Q1033-F154B9A7-05B8-4747-81A7-7B303CD54077,Author,1,Erica,Lippert,Erica Lippert,Erica Lippert,Erica Lippert,Erica Lippert
https://eneoli.wikibase.cloud/entity/Q1366,https://eneoli.wikibase.cloud/entity/statement/Q1366-D2D99AF1-45CC-4BF1-9A94-12CCE2FC77FB,Author,1,Anja,Lobenstein-Reichmann,Anja Lobenstein-Reichmann,Anja Lobenstein-Reichmann,Anja Lobenstein-Reichmann,Anja Lobenstein-Reichmann
https://eneoli.wikibase.cloud/entity/Q1364,https://eneoli.wikibase.cloud/entity/statement/Q1364-1C8393B2-EDEA-4698-A392-B4E15753AD4B,Author,1,Klaus-Dieter,Ludwig,Klaus-Dieter Ludwig,Klaus-Dieter Ludwig,Klaus-Dieter Ludwig,Klaus-Dieter Ludwig
https://eneoli.wikibase.cloud/entity/Q1024,https://eneoli.wikibase.cloud/entity/statement/Q1024-5C477352-F8AD-4F7B-BA8D-C317F6A390DF,Author,3,Jimmy,Luzzi,Jimmy Luzzi,Jimmy Luzzi,Jimmy Luzzi,Jimmy Luzzi
https://eneoli.wikibase.cloud/entity/Q1042,https://eneoli.wikibase.cloud/entity/statement/Q1042-6D9A18D5-05A3-4339-B84F-268F3CAACA6A,Author,2,Dorina,Macovei,Dorina Macovei,Dorina Macovei,Dorina Macovei,Dorina Macovei
